Product ID,Category,Sub-Category,Product Name,Sales
FUR-BO-10004709,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Medium Cherry Finish",86.97
FUR-FU-10004091,Furniture,Furnishings,"Howard Miller 13"" Diameter Goldtone Round Wall Clock",300.416
FUR-CH-10001891,Furniture,Chairs,Global Deluxe Office Fabric Chairs,230.352
FUR-FU-10002918,Furniture,Furnishings,Eldon ClusterMat Chair Mat with Cordless Antistatic Protection,218.352
OFF-BI-10004593,Office Supplies,Binders,Ibico Laser Imprintable Binding System Covers,78.6
OFF-FA-10004854,Office Supplies,Fasteners,"Vinyl Coated Wire Paper Clips in Organizer Box, 800/Box",27.552
OFF-PA-10002105,Office Supplies,Paper,Xerox 223,32.4
OFF-ST-10002756,Office Supplies,Storage,"Tennsco Stur-D-Stor Boltless Shelving, 5 Shelves, 24"" Deep, Sand",1082.48
OFF-PA-10004243,Office Supplies,Paper,Xerox 1939,56.91
FUR-FU-10001861,Furniture,Furnishings,"Floodlight Indoor Halogen Bulbs, 1 Bulb per Pack, 60 Watts",77.6
OFF-BI-10002706,Office Supplies,Binders,Avery Premier Heavy-Duty Binder with Round Locking Rings,14.28
FUR-TA-10002533,Furniture,Tables,BPI Conference Tables,219.075
FUR-FU-10002671,Furniture,Furnishings,Electrix 20W Halogen Replacement Bulb for Zoom-In Desk Lamp,26.8
OFF-AR-10003651,Office Supplies,Art,Newell 350,9.84
OFF-BI-10001072,Office Supplies,Binders,"GBC Clear Cover, 8-1/2 x 11, unpunched, 25 covers per pack",45.48
OFF-AR-10002135,Office Supplies,Art,Boston Heavy-Duty Trimline Electric Pencil Sharpeners,289.2
OFF-AR-10002804,Office Supplies,Art,Faber Castell Col-Erase Pencils,4.89
FUR-FU-10001918,Furniture,Furnishings,C-Line Cubicle Keepers Polyproplyene Holder With Velcro Backings,15.136
FUR-CH-10004086,Furniture,Chairs,Hon 4070 Series Pagoda Armless Upholstered Stacking Chairs,466.768
FUR-FU-10001756,Furniture,Furnishings,"Eldon Expressions Desk Accessory, Wood Photo Frame, Mahogany",15.232
OFF-LA-10000634,Office Supplies,Labels,Avery 509,6.264
FUR-FU-10001588,Furniture,Furnishings,"Deflect-o SuperTray Unbreakable Stackable Tray, Letter, Black",87.54
TEC-PH-10002398,Technology,Phones,AT&T 1070 Corded Phone,178.384
OFF-PA-10001937,Office Supplies,Paper,Xerox 21,15.552
OFF-AR-10003373,Office Supplies,Art,"Boston School Pro Electric Pencil Sharpener, 1670",99.136
FUR-CH-10002602,Furniture,Chairs,DMI Arturo Collection Mission-style Design Wood Chair,135.882
TEC-MA-10002927,Technology,Machines,Canon imageCLASS MF7460 Monochrome Digital Laser Multifunction Copier,3991.98
TEC-PH-10004093,Technology,Phones,Panasonic Kx-TS550,275.94
TEC-AC-10000892,Technology,Accessories,NETGEAR N750 Dual Band Wi-Fi Gigabit Router,360
OFF-ST-10002974,Office Supplies,Storage,"Trav-L-File Heavy-Duty Shuttle II, Black",43.57
OFF-FA-10000624,Office Supplies,Fasteners,OIC Binder Clips,7.16
OFF-BI-10004593,Office Supplies,Binders,Ibico Laser Imprintable Binding System Covers,251.52
TEC-AC-10001908,Technology,Accessories,Logitech Wireless Headset h800,99.99
FUR-FU-10001967,Furniture,Furnishings,Telescoping Adjustable Floor Lamp,15.992
TEC-PH-10003645,Technology,Phones,Aastra 57i VoIP phone,290.898
OFF-ST-10000675,Office Supplies,Storage,"File Shuttle II and Handi-File, Black",54.224
FUR-CH-10003312,Furniture,Chairs,Hon 2090 “Pillow Soft” Series Mid Back Swivel/Tilt Chairs,786.744
OFF-LA-10001074,Office Supplies,Labels,Round Specialty Laser Printer Labels,100.24
OFF-BI-10001524,Office Supplies,Binders,GBC Premium Transparent Covers with Diagonal Lined Pattern,37.764
TEC-PH-10004614,Technology,Phones,AT&T 841000 Phone,82.8
OFF-BI-10001153,Office Supplies,Binders,Ibico Recycled Grain-Textured Covers,20.724
OFF-BI-10001982,Office Supplies,Binders,Wilson Jones Custom Binder Spines & Labels,4.896
OFF-BI-10001922,Office Supplies,Binders,Storex Dura Pro Binders,4.752
TEC-CO-10001449,Technology,Copiers,Hewlett Packard LaserJet 3310 Copier,959.984
OFF-BI-10004140,Office Supplies,Binders,Avery Non-Stick Binders,14.368
OFF-BI-10003314,Office Supplies,Binders,Tuff Stuff Recycled Round Ring Binders,7.712
FUR-TA-10004575,Furniture,Tables,Hon 5100 Series Wood Tables,698.352
OFF-FA-10000490,Office Supplies,Fasteners,"OIC Binder Clips, Mini, 1/4"" Capacity, Black",4.96
OFF-AR-10000122,Office Supplies,Art,Newell 314,17.856
OFF-BI-10003656,Office Supplies,Binders,Fellowes PB200 Plastic Comb Binding Machine,509.97
OFF-FA-10002780,Office Supplies,Fasteners,Staples,30.992
TEC-PH-10000702,Technology,Phones,"Square Credit Card Reader, 4 1/2"" x 4 1/2"" x 1"", White",71.928
OFF-ST-10000107,Office Supplies,Storage,Fellowes Super Stor/Drawer,88.8
TEC-PH-10002293,Technology,Phones,Anker 36W 4-Port USB Wall Charger Travel Power Adapter for iPhone 5s 5c 5,47.976
OFF-AR-10004027,Office Supplies,Art,"Binney & Smith inkTank Erasable Desk Highlighter, Chisel Tip, Yellow, 12/Box",7.56
OFF-PA-10000249,Office Supplies,Paper,Easy-staple paper,24.56
OFF-AR-10001374,Office Supplies,Art,"BIC Brite Liner Highlighters, Chisel Tip",12.96
TEC-AC-10000290,Technology,Accessories,Sabrent 4-Port USB 2.0 Hub,6.79
OFF-PA-10001970,Office Supplies,Paper,Xerox 1881,24.56
OFF-BI-10002160,Office Supplies,Binders,Acco Hanging Data Binders,3.048
OFF-PA-10001970,Office Supplies,Paper,Xerox 1881,49.12
OFF-BI-10004995,Office Supplies,Binders,GBC DocuBind P400 Electric Binding System,4355.168
FUR-BO-10002268,Furniture,Bookcases,Sauder Barrister Bookcases,388.704
OFF-EN-10001137,Office Supplies,Envelopes,"#10 Gummed Flap White Envelopes, 100/Box",8.26
OFF-AR-10002399,Office Supplies,Art,"Dixon Prang Watercolor Pencils, 10-Color Set with Brush",17.04
OFF-PA-10002713,Office Supplies,Paper,"Adams Phone Message Book, 200 Message Capacity, 8 1/16” x 11”",34.4
OFF-PA-10002666,Office Supplies,Paper,Southworth 25% Cotton Linen-Finish Paper & Envelopes,36.24
OFF-AP-10001124,Office Supplies,Appliances,Belkin 8 Outlet SurgeMaster II Gold Surge Protector with Phone Protection,647.84
OFF-LA-10001158,Office Supplies,Labels,"Avery Address/Shipping Labels for Typewriters, 4"" x 2""",20.7
OFF-LA-10001158,Office Supplies,Labels,"Avery Address/Shipping Labels for Typewriters, 4"" x 2""",20.7
FUR-CH-10000785,Furniture,Chairs,Global Ergonomic Managers Chair,488.646
OFF-AR-10003732,Office Supplies,Art,Newell 333,5.56
FUR-FU-10000023,Furniture,Furnishings,Eldon Wave Desk Accessories,47.12
OFF-ST-10001713,Office Supplies,Storage,"Gould Plastics 9-Pocket Panel Bin, 18-3/8w x 5-1/4d x 20-1/2h, Black",211.96
OFF-BI-10002412,Office Supplies,Binders,Wilson Jones “Snap” Scratch Pad Binder Tool for Ring Binders,23.2
OFF-SU-10001225,Office Supplies,Supplies,Staple remover,7.36
OFF-ST-10002406,Office Supplies,Storage,Pizazz Global Quick File,104.79
FUR-BO-10002545,Furniture,Bookcases,"Atlantic Metals Mobile 3-Shelf Bookcases, Custom Colors",1043.92
OFF-PA-10002036,Office Supplies,Paper,Xerox 1930,25.92
OFF-ST-10002205,Office Supplies,Storage,File Shuttle I and Handi-File,53.424
OFF-BI-10001982,Office Supplies,Binders,Wilson Jones Custom Binder Spines & Labels,8.16
TEC-AC-10003911,Technology,Accessories,NETGEAR AC1750 Dual Band Gigabit Smart WiFi Router,1023.936
OFF-AR-10000658,Office Supplies,Art,Newell 324,9.24
TEC-AC-10002076,Technology,Accessories,Microsoft Natural Keyboard Elite,479.04
OFF-PA-10003039,Office Supplies,Paper,Xerox 1960,99.136
FUR-TA-10004915,Furniture,Tables,"Office Impressions End Table, 20-1/2""H x 24""W x 20""D",1488.424
OFF-AP-10000696,Office Supplies,Appliances,Holmes Odor Grabber,8.652
OFF-ST-10003327,Office Supplies,Storage,Akro-Mils 12-Gallon Tote,23.832
OFF-BI-10000309,Office Supplies,Binders,"GBC Twin Loop Wire Binding Elements, 9/16"" Spine, Black",12.176
OFF-PA-10004734,Office Supplies,Paper,Southworth Structures Collection,50.96
OFF-BI-10002225,Office Supplies,Binders,"Square Ring Data Binders, Rigid 75 Pt. Covers, 11"" x 14-7/8""",49.536
TEC-AC-10004708,Technology,Accessories,Sony 32GB Class 10 Micro SDHC R40 Memory Card,41.9
FUR-TA-10000617,Furniture,Tables,"Hon Practical Foundations 30 x 60 Training Table, Light Gray/Charcoal",375.4575
TEC-AC-10002335,Technology,Accessories,Logitech Media Keyboard K200,83.976
TEC-MA-10001681,Technology,Machines,Lexmark MarkNet N8150 Wireless Print Server,482.34
FUR-FU-10001935,Furniture,Furnishings,3M Hangers With Command Adhesive,2.96
OFF-AR-10004757,Office Supplies,Art,Crayola Colored Pencils,2.624
OFF-BI-10000050,Office Supplies,Binders,"Angle-D Binders with Locking Rings, Label Holders",23.36
TEC-AC-10001998,Technology,Accessories,Logitech LS21 Speaker System - PC Multimedia - 2.1-CH - Wired,39.98
TEC-PH-10003012,Technology,Phones,Nortel Meridian M3904 Professional Digital phone,246.384
TEC-CO-10002313,Technology,Copiers,Canon PC1080F Personal Copier,1799.97
OFF-BI-10003982,Office Supplies,Binders,Wilson Jones Century Plastic Molded Ring Binders,12.462
OFF-BI-10004492,Office Supplies,Binders,Tuf-Vin Binders,75.792
OFF-ST-10000798,Office Supplies,Storage,2300 Heavy-Duty Transfer File Systems by Perma,49.96
OFF-PA-10002552,Office Supplies,Paper,Xerox 1958,12.96
OFF-SU-10002573,Office Supplies,Supplies,"Acme 10"" Easy Grip Assistive Scissors",70.12
OFF-ST-10001580,Office Supplies,Storage,Super Decoflex Portable Personal File,35.952
FUR-BO-10004834,Furniture,Bookcases,"Riverside Palais Royal Lawyers Bookcase, Royale Cherry Finish",2396.2656
OFF-ST-10000934,Office Supplies,Storage,"Contico 72""H Heavy-Duty Storage System",131.136
TEC-AC-10000158,Technology,Accessories,Sony 64GB Class 10 Micro SDHC R40 Memory Card,57.584
OFF-PA-10001947,Office Supplies,Paper,Xerox 1974,9.568
OFF-AR-10003478,Office Supplies,Art,"Avery Hi-Liter EverBold Pen Style Fluorescent Highlighters, 4/Pack",39.072
OFF-AP-10004249,Office Supplies,Appliances,Staple holder,35.91
TEC-AC-10000158,Technology,Accessories,Sony 64GB Class 10 Micro SDHC R40 Memory Card,179.95
TEC-CO-10004115,Technology,Copiers,Sharp AL-1530CS Digital Copier,1199.976
OFF-PA-10003724,Office Supplies,Paper,"Wirebound Message Book, 4 per Page",27.15
FUR-TA-10002041,Furniture,Tables,"Bevis Round Conference Table Top, X-Base",1004.024
OFF-PA-10002893,Office Supplies,Paper,"Wirebound Service Call Books, 5 1/2"" x 4""",9.68
OFF-LA-10003766,Office Supplies,Labels,Self-Adhesive Removable Labels,28.35
OFF-PA-10001970,Office Supplies,Paper,Xerox 1908,55.98
FUR-BO-10001972,Furniture,Bookcases,O'Sullivan 4-Shelf Bookcase in Odessa Pine,1336.829
FUR-CH-10003956,Furniture,Chairs,Novimex High-Tech Fabric Mesh Task Chair,113.568
OFF-PA-10000157,Office Supplies,Paper,Xerox 191,139.86
FUR-CH-10001891,Furniture,Chairs,Global Deluxe Office Fabric Chairs,307.136
OFF-AR-10004344,Office Supplies,Art,Bulldog Vacuum Base Pencil Sharpener,95.92
FUR-CH-10004886,Furniture,Chairs,Bevis Steel Folding Chairs,383.8
OFF-PA-10003845,Office Supplies,Paper,Xerox 1987,5.78
OFF-AR-10001573,Office Supplies,Art,American Pencil,9.32
OFF-EN-10000483,Office Supplies,Envelopes,"White Envelopes, White Envelopes with Clear Poly Window",15.25
TEC-AC-10004114,Technology,Accessories,KeyTronic 6101 Series - Keyboard - Black,196.752
FUR-FU-10004712,Furniture,Furnishings,"Westinghouse Mesh Shade Clip-On Gooseneck Lamp, Black",56.56
OFF-ST-10000918,Office Supplies,Storage,Crate-A-Files,32.7
FUR-CH-10000015,Furniture,Chairs,Hon Multipurpose Stacking Arm Chairs,866.4
FUR-FU-10003347,Furniture,Furnishings,Coloredge Poster Frame,28.4
OFF-BI-10001543,Office Supplies,Binders,GBC VeloBinder Manual Binding System,287.92
TEC-MA-10000029,Technology,Machines,"Epson WorkForce WF-2530 All-in-One Printer, Copier Scanner",69.99
OFF-AR-10000369,Office Supplies,Art,Design Ebony Sketching Pencil,6.672
OFF-BI-10004584,Office Supplies,Binders,GBC ProClick 150 Presentation Binding System,189.588
TEC-AC-10004659,Technology,Accessories,Imation Secure+ Hardware Encrypted USB 2.0 Flash Drive; 16GB,408.744
TEC-AC-10004659,Technology,Accessories,Imation Secure+ Hardware Encrypted USB 2.0 Flash Drive; 16GB,291.96
OFF-ST-10000617,Office Supplies,Storage,Woodgrain Magazine Files by Perma,4.768
OFF-ST-10003306,Office Supplies,Storage,Letter Size Cart,714.3
OFF-BI-10000773,Office Supplies,Binders,Insertable Tab Post Binder Dividers,4.812
TEC-AC-10002600,Technology,Accessories,Belkin QODE FastFit Bluetooth Keyboard,247.8
TEC-MA-10002937,Technology,Machines,"Canon Color ImageCLASS MF8580Cdw Wireless Laser All-In-One Printer, Copier, Scanner",1007.979
OFF-PA-10001970,Office Supplies,Paper,Xerox 1908,313.488
OFF-PA-10002230,Office Supplies,Paper,Xerox 1897,31.872
FUR-CH-10003396,Furniture,Chairs,Global Deluxe Steno Chair,207.846
FUR-FU-10000246,Furniture,Furnishings,Aluminum Document Frame,12.22
OFF-ST-10000060,Office Supplies,Storage,Fellowes Bankers Box Staxonsteel Drawer File/Stacking System,194.94
OFF-ST-10003058,Office Supplies,Storage,Eldon Mobile Mega Data Cart  Mega Stackable  Add-On Trays,70.95
OFF-PA-10002222,Office Supplies,Paper,"Xerox Color Copier Paper, 11"" x 17"", Ream",91.36
FUR-CH-10002372,Furniture,Chairs,Office Star - Ergonomically Designed Knee Chair,242.94
OFF-LA-10001317,Office Supplies,Labels,Avery 520,22.05
FUR-FU-10000206,Furniture,Furnishings,"GE General Purpose, Extra Long Life, Showcase & Floodlight Incandescent Bulbs",2.91
OFF-AR-10000588,Office Supplies,Art,Newell 345,59.52
OFF-ST-10001469,Office Supplies,Storage,Fellowes Bankers Box Recycled Super Stor/Drawer,161.94
OFF-AR-10001953,Office Supplies,Art,Boston 1645 Deluxe Heavier-Duty Electric Pencil Sharpener,263.88
OFF-AR-10003156,Office Supplies,Art,50 Colored Long Pencils,30.48
OFF-AR-10004974,Office Supplies,Art,Newell 342,9.84
TEC-PH-10002365,Technology,Phones,Belkin Grip Candy Sheer Case / Cover for iPhone 5 and 5S,35.12
FUR-TA-10001539,Furniture,Tables,Chromcraft Rectangular Conference Tables,284.364
OFF-ST-10000142,Office Supplies,Storage,Deluxe Rollaway Locking File with Drawer,665.408
TEC-AC-10001772,Technology,Accessories,Memorex Mini Travel Drive 16 GB USB 2.0 Flash Drive,63.88
FUR-CH-10000225,Furniture,Chairs,"Global Geo Office Task Chair, Gray",129.568
FUR-CH-10002331,Furniture,Chairs,Hon 4700 Series Mobuis Mid-Back Task Chairs with Adjustable Arms,747.558
OFF-EN-10001415,Office Supplies,Envelopes,Staple envelope,8.928
OFF-AP-10002472,Office Supplies,Appliances,3M Office Air Cleaner,103.92
TEC-AC-10004571,Technology,Accessories,Logitech G700s Rechargeable Gaming Mouse,899.91
OFF-BI-10001098,Office Supplies,Binders,Acco D-Ring Binder w/DublLock,51.312
FUR-FU-10000023,Furniture,Furnishings,Eldon Wave Desk Accessories,23.56
FUR-TA-10001889,Furniture,Tables,Bush Advantage Collection Racetrack Conference Table,1272.63
OFF-BI-10000315,Office Supplies,Binders,Poly Designer Cover & Back,28.485
OFF-SU-10003505,Office Supplies,Supplies,Premier Electric Letter Opener,185.376
OFF-AP-10002578,Office Supplies,Appliances,"Fellowes Premier Superior Surge Suppressor, 10-Outlet, With Phone and Remote",78.272
FUR-FU-10002918,Furniture,Furnishings,Eldon ClusterMat Chair Mat with Cordless Antistatic Protection,254.744
FUR-BO-10002824,Furniture,Bookcases,Bush Mission Pointe Library,205.3328
OFF-BI-10002194,Office Supplies,Binders,Cardinal Hold-It CD Pocket,4.788
OFF-PA-10004071,Office Supplies,Paper,"Eaton Premium Continuous-Feed Paper, 25% Cotton, Letter Size, White, 1000 Shts/Box",55.48
OFF-ST-10002743,Office Supplies,Storage,SAFCO Boltless Steel Shelving,340.92
FUR-BO-10001601,Furniture,Bookcases,"Sauder Mission Library with Doors, Fruitwood Finish",222.666
TEC-PH-10002680,Technology,Phones,Samsung Galaxy Note 3,703.968
OFF-ST-10001321,Office Supplies,Storage,"Decoflex Hanging Personal Folder File, Blue",92.52
OFF-PA-10001509,Office Supplies,Paper,"Recycled Desk Saver Line ""While You Were Out"" Book, 5 1/2"" X 4""",62.65
OFF-PA-10003465,Office Supplies,Paper,Xerox 1912,94.85
TEC-PH-10000149,Technology,Phones,Cisco SPA525G2 IP Phone - Wireless,95.76
FUR-FU-10002671,Furniture,Furnishings,Electrix 20W Halogen Replacement Bulb for Zoom-In Desk Lamp,40.2
OFF-AR-10003045,Office Supplies,Art,Prang Colored Pencils,14.7
OFF-ST-10000689,Office Supplies,Storage,"Fellowes Strictly Business Drawer File, Letter/Legal Size",704.25
TEC-AC-10001445,Technology,Accessories,Imation USB 2.0 Swivel Flash Drive USB flash drive - 4 GB - Pink,9.09
OFF-AR-10002053,Office Supplies,Art,"Premium Writing Pencils, Soft, #2 by Central Association for the Blind",5.96
TEC-AC-10002567,Technology,Accessories,Logitech G602 Wireless Gaming Mouse,159.98
OFF-LA-10003923,Office Supplies,Labels,Alphabetical Labels for Top Tab Filing,29.6
FUR-BO-10001337,Furniture,Bookcases,O'Sullivan Living Dimensions 2-Shelf Bookcases,514.165
TEC-PH-10001924,Technology,Phones,iHome FM Clock Radio with Lightning Dock,279.96
TEC-PH-10001363,Technology,Phones,Apple iPhone 5S,2735.952
TEC-PH-10000376,Technology,Phones,Square Credit Card Reader,7.992
TEC-AC-10000303,Technology,Accessories,Logitech M510 Wireless Mouse,63.984
OFF-AR-10001953,Office Supplies,Art,Boston 1645 Deluxe Heavier-Duty Electric Pencil Sharpener,70.368
OFF-ST-10001809,Office Supplies,Storage,Fellowes Officeware Wire Shelving,449.15
OFF-EN-10003845,Office Supplies,Envelopes,Colored Envelopes,11.07
TEC-AC-10000991,Technology,Accessories,Sony Micro Vault Click 8 GB USB 2.0 Flash Drive,93.98
FUR-TA-10001857,Furniture,Tables,Balt Solid Wood Rectangular Table,189.882
OFF-EN-10001434,Office Supplies,Envelopes,"Strathmore #10 Envelopes, Ultimate White",105.42
OFF-BI-10002498,Office Supplies,Binders,Clear Mylar Reinforcing Strips,119.616
FUR-FU-10004864,Furniture,Furnishings,"Howard Miller 14-1/2"" Diameter Chrome Round Wall Clock",255.76
FUR-CH-10002602,Furniture,Chairs,DMI Arturo Collection Mission-style Design Wood Chair,241.568
FUR-FU-10000073,Furniture,Furnishings,Deflect-O Glasstique Clear Desk Accessories,69.3
OFF-BI-10001670,Office Supplies,Binders,Vinyl Sectional Post Binders,22.62
OFF-BI-10001658,Office Supplies,Binders,GBC Standard Therm-A-Bind Covers,14.952
FUR-CH-10001215,Furniture,Chairs,Global Troy Executive Leather Low-Back Tilter,801.568
OFF-BI-10000831,Office Supplies,Binders,Storex Flexible Poly Binders with Double Pockets,2.376
OFF-PA-10000357,Office Supplies,Paper,"White Dual Perf Computer Printout Paper, 2700 Sheets, 1 Part, Heavyweight, 20 lbs., 14 7/8 x 11",32.792
OFF-BI-10003274,Office Supplies,Binders,"Avery Durable Slant Ring Binders, No Labels",15.92
OFF-AR-10001662,Office Supplies,Art,Rogers Handheld Barrel Pencil Sharpener,2.74
OFF-AR-10003856,Office Supplies,Art,Newell 344,8.34
OFF-ST-10001228,Office Supplies,Storage,Personal File Boxes with Fold-Down Carry Handle,46.74
OFF-BI-10003527,Office Supplies,Binders,Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind,6354.95
FUR-FU-10001290,Furniture,Furnishings,Executive Impressions Supervisor Wall Clock,126.3
TEC-AC-10002399,Technology,Accessories,SanDisk Cruzer 32 GB USB Flash Drive,38.04
OFF-AR-10002053,Office Supplies,Art,"Premium Writing Pencils, Soft, #2 by Central Association for the Blind",7.152
OFF-AR-10003811,Office Supplies,Art,Newell 327,6.63
OFF-AR-10001246,Office Supplies,Art,Newell 317,5.88
TEC-CO-10003236,Technology,Copiers,Canon Image Class D660 Copier,2999.95
OFF-ST-10004507,Office Supplies,Storage,Advantus Rolling Storage Box,51.45
OFF-PA-10001667,Office Supplies,Paper,Great White Multi-Use Recycled Paper (20Lb. and 84 Bright),11.96
OFF-ST-10004459,Office Supplies,Storage,Tennsco Single-Tier Lockers,1126.02
